1752,1829
1812,1889
1943,1813
2056,1909
2079,1890
2135,1880
2143,1849
2163,1866
2211,1836
2268,1835
2394,1856
2414,1881
2432,1886
2466,1803
2568,1901
2612,1818
2652,1831
2710,1814
2714,1903
2775,1884
2779,1898
2808,1893
2897,1888
2929,1908
2930,1872
2930,1891
2952,1861
2970,1827
3036,1845
3052,1810
3137,1880
3240,1865
3274,1905
3291,1877
3342,1834
3417,1812
3468,1807
3519,1817
3564,1869
3674,1864
3720,1802
3814,1902
3873,1887
3899,1848
3940,1839
3966,1857
4137,1815
4207,1858
4211,1883
4265,1841
4287,1910
4338,1872
4338,1891
4345,1887
4455,1854
4469,1811
4524,1854
4556,1878
4566,1892
4583,1824
4642,1846
4715,1806
4747,1895
4775,1816
4879,1852
5024,1838
5041,1863
5043,1899
5098,1833
5167,1821
5174,1823
5191,1874
5215,1911
5303,1847
5324,1868
248,1933
529,1959
577,1940
757,1938
788,1953
809,1924
909,1944
923,1919
1037,1936
1069,1913
1179,1948
1196,1923
1385,1931
1489,1945
1507,1922
1567,1950
1610,1930
1710,1955
1826,1941
2019,1963
2074,1925
2076,1939
2137,1934
2174,1914
2239,1951
2354,1928
2732,1946
2835,1961
2839,1956
2858,1937
2919,1912
2919,1949
2960,1929
3026,1917
3026,1958
3068,1942
3099,1921
3179,1954
3448,1918
3700,1947
3932,1962
3994,1926
4203,1957
4391,1920
4698,1917
4698,1958
4738,1943
4905,1927
5059,1960
5077,1935
5119,1912
5119,1949
5312,1932
171,2569
296,2541
334,2553
606,2544
699,2537
965,2548
987,2566
1224,2573
1371,2543
1526,2577
1543,2567
1702,2571
1758,2560
1855,2538
1893,2554
2050,2563
2235,2551
2311,2534
2417,2547
2497,2572
2666,2575
2785,2555
2834,2559
3101,2539
3247,2564
3307,2570
3333,2568
3459,2535
3496,2546
3669,2578
3670,2565
3803,2542
3806,2552
3950,2576
3962,2562
4025,2540
4050,2556
4262,2574
4488,2550
4542,2545
4870,2561
4893,2549
5094,2562
5123,2536
5275,2557
23,318
56,206
105,190
122,179
138,335
147,299
162,361
184,194
196,242
203,339
208,375
278,155
305,280
313,219
318,272
339,384
371,224
398,357
412,325
477,185
481,350
503,238
558,249
597,167
600,367
615,268
652,227
679,371
716,213
718,327
786,199
864,253
895,248
899,172
928,279
936,163
995,317
1028,380
1036,275
1048,168
1074,310
1126,195
1146,306
1149,291
1162,233
1213,284
1252,244
1270,260
1302,160
1328,154
1345,283
1354,220
1363,271
1379,343
1387,354
1418,221
1432,207
1488,180
1538,191
1560,363
1562,230
1575,256
1580,241
1591,261
1646,298
1658,368
1659,309
1672,202
1699,267
1716,176
1737,376
1740,338
1749,292
1760,318
1781,358
1799,287
1878,164
1923,237
1945,226
1956,198
1968,382
1981,252
1987,324
2001,175
2004,302
2034,313
2049,184
2058,360
2072,349
2084,304
2113,314
2134,379
2160,355
2181,231
2184,345
2256,288
2293,370
2331,212
2336,326
2367,188
2400,201
2410,330
2416,159
2442,234
2476,344
2516,245
2532,257
2542,262
2616,372
2631,276
2644,216
2651,377
2660,364
2677,255
2758,374
2820,229
2833,277
2840,222
2851,161
2886,323
2916,297
2920,181
2965,192
2968,352
2993,240
3044,251
3064,217
3081,203
3082,282
3102,165
3105,331
3116,266
3126,151
3163,305
3180,319
3199,208
3204,359
3207,347
3222,170
3237,383
3259,308
3264,336
3319,177
3324,293
3339,337
3358,235
3406,286
3426,171
3475,328
3480,270
3484,263
3506,353
3531,315
3553,258
3561,378
3565,345
3589,159
3598,215
3614,312
3630,333
3637,187
3653,197
3662,289
3694,341
3698,362
3756,246
3766,174
3823,157
3886,178
3890,273
3898,211
3919,294
3938,183
3944,301
3985,336
3997,353
4099,225
4119,162
4141,322
4177,296
4199,281
4225,204
4229,351
4235,307
4264,340
4269,320
4316,209
4374,334
4380,166
4407,152
4426,193
4432,228
4479,250
4527,369
4537,218
4549,265
4553,332
4563,188
4601,223
4617,189
4626,356
4647,348
4696,278
4723,264
4727,243
4772,239
4794,254
4817,214
4825,366
4832,153
4839,173
4863,186
4880,329
4884,200
4897,269
4912,303
4924,236
4953,346
4987,247
4990,232
5010,295
5026,373
5029,259
5050,280
5057,342
5068,290
5140,274
5156,210
5178,169
5180,311
5195,182
5203,300
5217,196
5240,156
5291,316
5306,381
5311,321
5313,285
5316,205
155,0
297,4
352,8
541,35
559,21
621,30
635,22
668,11
853,17
872,39
972,24
1186,49
1274,1
1303,60
1346,5
1353,48
1546,23
1549,31
1566,56
1600,18
1624,26
1927,7
1950,43
2055,61
2275,10
2318,34
2363,9
2363,59
2575,25
2576,27
2592,38
2601,52
2627,14
2696,19
2704,37
2769,47
2819,57
2826,9
2826,59
2841,44
2906,40
3085,6
3110,32
3265,53
3456,3
3500,28
3709,51
3724,15
3835,41
3847,54
3894,13
4092,58
4143,36
4396,33
4445,45
4494,20
4535,46
4729,29
4755,42
4791,16
4885,62
5095,12
5113,55
5118,50
27,1502
69,1534
212,1552
269,1521
377,1530
407,1525
677,1510
711,1527
723,1541
804,1524
1021,1555
1170,1548
1440,1535
1477,1518
1555,1503
1577,1549
1709,1545
1769,1509
1770,1531
1801,1514
1965,1558
1991,1540
2116,1513
2226,1539
2312,1544
2320,1554
2333,1562
2561,1523
2580,1559
2675,1550
2829,1504
2854,1532
2863,1557
3033,1519
3135,1546
3194,1508
3200,1536
3220,1553
3266,1515
3536,1512
3627,1529
3750,1561
3833,1560
3881,1543
3912,1507
3980,1522
4106,1505
4121,1551
4221,1547
4317,1537
4341,1520
4820,1542
4937,1511
4961,1526
5019,1506
5031,1538
5085,1501
5127,1556
5283,1533
5309,1528
5323,1516
86,941
264,926
367,917
569,922
632,931
653,936
873,918
1046,940
1217,930
1331,913
1469,944
1602,927
1736,932
1788,942
2147,921
2341,935
2471,924
2642,939
2723,928
2887,943
3224,938
3518,934
3737,920
3763,914
3874,945
4162,925
4438,937
4595,916
4657,923
4757,933
4973,919
5149,929
5172,915
1004,1442
1255,1446
1272,1447
1884,1448
2457,1441
3432,1445
4331,1440
4531,1444
4838,1447
4945,1443
135,1964
240,1989
350,1980
513,1969
805,1986
834,1973
922,1968
1143,1983
1350,1988
1395,1984
1632,1968
1856,1965
1897,1993
2051,1978
2371,1967
2424,1987
2475,1974
2611,1972
2923,1966
3305,1992
3377,1971
3676,1981
3727,1975
3958,1979
4476,1990
4554,1977
4711,1991
4766,1970
4907,1982
4964,1976
5229,1985
34,2170
37,2182
99,2152
116,2165
182,2149
589,2179
614,2140
706,2135
856,2177
867,2160
1014,2156
1142,2145
1357,2180
1464,2155
1618,2143
1675,2175
1742,2169
2068,2150
2108,2174
2154,2161
2313,2136
2348,2146
2365,2166
2847,2168
2877,2154
3117,2138
3167,2183
3258,2163
3465,2178
3622,2158
3671,2151
3780,2181
3993,2147
4239,2148
4311,2153
4509,2164
4547,2157
4550,2137
4843,2159
4949,2176
5250,2144
5290,2172
35,879
36,885
55,854
244,904
348,871
351,881
486,891
494,843
596,860
624,901
633,867
747,894
800,847
850,897
871,864
932,878
982,873
998,850
1230,906
1295,903
1423,855
1522,902
1556,886
1563,872
1731,842
1841,887
1886,910
1926,882
2008,877
2071,846
2203,863
2445,851
2462,898
2524,893
2574,868
2786,911
2823,887
2948,849
3050,905
3073,876
3177,856
3296,845
3362,859
3395,908
3447,862
3463,880
3569,852
3640,857
3708,899
3811,854
3818,869
3837,883
4070,870
4077,890
4089,888
4213,844
4275,900
4275,909
4382,861
4413,892
4416,866
4473,906
4515,875
4603,896
4689,895
4788,907
4812,865
4866,879
4946,858
5034,900
5034,909
5078,884
5144,889
5242,848
5260,874
5308,853
38,1308
127,1319
423,1304
431,1292
447,1330
457,1315
530,1290
735,1301
795,1322
976,1312
1061,1307
1166,1294
1482,1298
1649,1302
1652,1320
1684,1291
1685,1331
2007,1316
2060,1296
2091,1311
2192,1306
2253,1321
2454,1297
2907,1299
2931,1313
2949,1328
3316,1317
3356,1296
3587,1327
3616,1305
3863,1310
3913,1287
3989,1324
4167,1293
4190,1314
4354,1300
4459,1289
4506,1303
4522,1329
4569,1318
5023,1288
5058,1323
5258,1295
5281,1309
5310,1326
160,421
419,441
551,426
710,429
754,446
1013,433
1388,437
1476,442
1518,422
1599,432
1978,427
2319,423
2381,436
2485,438
2869,431
3032,428
3239,443
3400,424
3576,439
3884,435
4482,430
4487,425
4659,444
4797,434
4853,445
4979,440
5185,447
40,2407
71,2320
75,2332
164,2276
247,2371
301,2436
326,2442
333,2282
342,2351
346,2342
349,2384
356,2393
369,2277
379,2292
385,2419
428,2695
441,2312
445,2410
478,2307
626,2431
630,2335
640,2367
661,2390
664,2311
674,2378
682,2687
709,2675
713,2290
790,2679
801,2301
874,2355
903,2399
931,2328
943,2338
945,2364
950,2274
957,2370
974,2296
974,2432
975,2304
981,2286
997,2270
1009,2425
1017,2315
1019,2422
1039,2322
1040,2434
1225,2683
1247,2387
1275,2373
1296,2428
1298,2425
1317,2347
1347,2437
1373,2429
1375,2281
1391,2343
1399,2383
1415,2404
1416,2680
1438,2420
1466,2671
1525,2271
1533,2306
1572,2375
1588,2360
1592,2319
1664,2685
1679,2440
1683,2426
1727,2401
1751,2276
1766,2291
1789,2329
1818,2676
1890,2368
1907,2350
1918,2394
1930,2379
2026,2372
2046,2272
2046,2287
2073,2298
2085,2295
2093,2395
2106,2280
2110,2369
2140,2316
2144,2325
2167,2382
2221,2365
2248,2346
2277,2381
2355,2386
2376,2691
2455,2318
2477,2441
2499,2415
2502,2314
2502,2398
2537,2337
2555,2442
2563,2431
2581,2272
2581,2287
2584,2310
2594,2409
2615,2362
2617,2421
2700,2356
2757,2333
2761,2438
2817,2380
2818,2388
2825,2349
2831,2405
2880,2673
2893,2288
2898,2416
2963,2305
2979,2424
3009,2359
3040,2444
3094,2427
3173,2275
3174,2302
3185,2391
3190,2294
3191,2317
3191,2403
3215,2413
3216,2330
3249,2677
3331,2402
3401,2361
3472,2358
3501,2345
3524,2299
3543,2268
3544,2313
3563,2326
3573,2423
3582,2324
3588,2433
3629,2412
3718,2682
3728,2353
3797,2276
3813,2272
3813,2287
3821,2430
3838,2284
3841,2309
3843,2376
3849,2408
3851,2272
3851,2287
3903,2397
3908,2670
3931,2690
4049,2441
4051,2308
4057,2352
4063,2366
4086,2389
4091,2303
4153,2289
4194,2297
4206,2439
4249,2293
4273,2406
4293,2689
4314,2331
4343,2418
4397,2443
4408,2336
4434,2392
4470,2357
4501,2321
4518,2686
4526,2435
4597,2278
4630,2414
4653,2678
4706,2339
4707,2273
4773,2377
4800,2354
4818,2323
4854,2411
4859,2684
4891,2300
4892,2340
4939,2314
4939,2398
4968,2674
4970,2696
5067,2363
5072,2348
5084,2285
5106,2269
5162,2385
5197,2374
5208,2445
5216,2692
5226,2317
5226,2403
5253,2396
5276,2296
5276,2432
5304,2681
5305,2327
5326,2400
42,2063
47,2044
74,2106
124,2080
143,2070
151,2116
156,2030
201,2091
243,2006
243,2120
283,2060
286,2014
294,2012
396,2042
397,2111
489,1997
531,2095
590,2000
670,2077
675,2040
780,2121
831,2099
883,2022
904,2004
917,2051
967,2109
1007,2067
1015,2036
1026,2119
1054,2102
1070,2084
1093,2074
1115,2026
1157,2087
1175,2122
1248,2055
1294,2007
1332,2001
1389,2085
1419,2096
1511,2117
1514,2073
1573,2090
1627,2006
1627,2120
1642,2048
1648,2058
1662,2081
1681,2017
1732,1996
1772,2029
1800,2033
1827,2069
1849,2011
1944,2064
1972,2112
1973,2019
2013,2054
2021,2052
2044,2025
2148,2037
2276,2039
2296,2068
2325,2023
2438,2100
2464,2124
2486,2105
2590,2086
2629,2118
2661,2101
2736,2045
2760,2002
2844,2065
3004,2097
3045,2057
3203,2110
3241,2034
3268,2078
3290,2072
3328,1995
3404,2020
3428,2053
3490,2010
3552,2113
3554,2038
3599,2082
3635,2024
3681,2089
3715,2123
3723,2015
3762,2005
3783,2049
3861,2041
3895,2104
4028,2071
4112,2043
4120,2062
4133,2016
4180,2046
4280,2031
4303,2107
4326,2032
4358,2013
4442,2092
4517,2079
4577,1998
4602,2094
4662,2093
4701,2115
4724,2098
4725,2008
4751,1994
4758,2088
4827,2083
4841,2056
4849,1999
4894,2108
5018,2075
5079,2066
5147,2021
5163,2003
5188,2050
5212,2027
5302,2035
5331,2103
43,997
129,1013
213,1035
234,1000
411,985
433,990
453,1030
579,1032
623,1017
643,1004
720,989
728,1020
820,1033
835,1008
866,1006
951,993
1038,1024
1083,982
1205,1003
1324,981
1424,1026
1460,986
1495,1014
1680,1031
1804,1023
1946,996
2142,1005
2289,992
2510,1019
2683,1027
2695,1001
2884,983
2933,1011
3029,1010
3176,995
3242,1022
3256,980
3549,991
3593,1018
3907,987
4021,1012
4129,999
4193,1029
4252,1025
4323,984
4400,1016
4511,979
4618,1009
4663,1021
4776,994
4934,1007
5080,1034
5120,998
5131,1015
5135,1002
5278,1028
5334,988
80,1047
84,1093
96,1067
146,1054
293,1081
324,1044
418,1071
455,1060
555,1087
571,1078
610,1040
691,1057
789,1064
939,1036
1094,1050
1144,1084
1244,1073
1315,1048
1336,1079
1468,1072
1606,1093
1631,1082
1688,1041
1854,1055
1913,1043
2029,1090
2039,1037
2243,1047
2269,1042
2269,1077
2282,1056
2317,1051
2369,1063
2489,1068
2743,1083
2783,1038
2846,1072
2901,1069
3150,1042
3150,1077
3225,1065
3443,1089
3499,1046
3513,1076
3597,1094
3626,1062
3761,1080
3859,1059
3927,1052
3972,1095
4040,1053
4071,1045
4215,1096
4224,1039
4342,1070
4441,1075
4611,1064
4638,1066
4664,1074
4785,1058
4856,1061
4969,1088
5015,1049
5248,1086
51,2613
85,2632
172,2627
219,2637
226,2662
359,2616
432,2642
461,2657
547,2619
761,2646
768,2626
772,2656
796,2606
860,2623
1098,2652
1120,2631
1239,2663
1277,2633
1351,2653
1409,2661
1414,2638
1421,2614
1470,2618
1864,2641
2031,2660
2063,2605
2214,2645
2236,2630
2359,2610
2480,2621
2560,2634
2724,2617
2852,2615
2902,2644
2945,2654
2996,2639
3169,2611
3485,2635
3633,2659
3659,2629
3695,2655
3739,2609
3929,2650
3943,2648
4006,2643
4276,2612
4310,2620
4415,2628
4534,2658
4568,2607
4604,2640
4623,2624
4705,2625
4862,2655
4974,2608
5030,2647
5048,2636
5187,2651
253,2594
580,2581
729,2589
937,2601
955,2602
1154,2584
1412,2595
1608,2604
1819,2591
2036,2600
2177,2588
2273,2583
2713,2590
2721,2592
2989,2596
3087,2579
3351,2582
3781,2599
3810,2603
3992,2587
4329,2593
4351,2580
4599,2597
5060,2586
5083,2585
5194,2598
285,2455
574,2454
845,2446
944,2449
2984,2447
3572,2457
4016,2453
4135,2451
4437,2448
4694,2450
4742,2456
5036,2452
112,1467
639,1463
841,1450
1182,1455
1718,1465
1957,1451
2077,1462
2299,1456
2690,1452
3098,1454
3118,1449
3143,1449
3285,1466
3505,1461
3601,1468
3710,1457
4107,1453
4163,1459
4238,1464
4507,1456
5116,1458
5249,1460
144,655
157,686
178,676
239,641
289,646
357,651
381,697
475,636
502,666
535,691
567,619
656,628
802,632
849,658
896,680
1044,675
1138,624
1210,645
1215,683
1281,672
1330,647
1445,640
1474,620
1478,630
1505,662
1536,687
1717,626
1782,692
1847,660
1906,685
1910,637
1911,677
1934,667
1951,698
1983,682
2083,648
2237,694
2254,633
2255,623
2385,657
2434,627
2447,644
2513,696
2553,671
2711,689
2793,688
2821,699
2894,631
2895,673
2918,663
2927,661
3056,621
3128,686
3183,652
3326,634
3334,678
3392,639
3431,679
3471,670
3516,649
3620,653
3677,622
3725,643
3822,668
3836,626
3942,656
3974,693
4034,701
4073,625
4097,665
4098,700
4289,690
4337,674
4409,635
4422,669
4586,650
4661,681
4674,695
4916,629
4954,638
4988,664
5292,659
5315,642
66,1216
67,1228
76,1259
78,1254
158,1249
186,1277
206,1231
420,1237
492,1274
672,1247
707,1257
810,1270
929,1222
1008,1243
1101,1212
1128,1253
1256,1209
1404,1278
1437,1217
1439,1229
1615,1224
1696,1250
1764,1246
1771,1262
1778,1261
1779,1235
1843,1221
1879,1286
1903,1273
2047,1242
2089,1234
2127,1265
2157,1238
2179,1208
2215,1226
2342,1283
2444,1281
2488,1256
2541,1213
2640,1285
2849,1245
2853,1214
2860,1230
2961,1272
2962,1239
2978,1263
2980,1275
2981,1233
3075,1220
3208,1260
3361,1279
3414,1282
3466,1225
3642,1251
3692,1219
3921,1255
3948,1241
3996,1269
4065,1271
4072,1240
4201,1267
4256,1232
4268,1264
4279,1244
4308,1227
4395,1211
4575,1248
4589,1276
4619,1215
4624,1236
4682,1210
4691,1223
4871,1252
4919,1280
4958,1258
4992,1268
5155,1284
5264,1218
5289,1266
451,398
658,418
750,402
1152,397
1163,386
1190,391
1458,412
1542,396
1581,392
1846,396
1921,419
2081,385
2165,406
2200,401
2495,414
2622,388
2680,393
2754,409
2881,411
2944,404
2974,408
3263,400
3388,394
3523,416
3697,410
3707,389
3734,405
3748,407
4031,395
4031,403
4259,387
4362,399
4652,413
4956,395
4957,415
4995,420
5082,417
5133,390
77,66
1096,66
1443,67
1714,63
3124,64
3214,68
4298,69
5328,65
101,2503
166,2482
177,2508
193,2531
400,2489
403,2475
582,2518
683,2472
684,2500
844,2468
880,2528
1114,2476
1237,2525
1364,2497
1383,2493
1442,2513
1472,2526
1491,2517
1539,2483
1953,2530
1966,2488
1995,2502
2037,2466
2120,2467
2139,2473
2306,2507
2413,2494
2450,2510
2508,2522
2528,2521
2544,2477
2570,2479
2737,2527
2954,2492
2998,2529
3058,2516
3196,2487
3243,2501
3347,2533
3441,2520
3486,2495
3556,2506
3568,2474
3570,2491
3613,2484
3631,2465
3722,2470
3768,2495
3769,2523
3802,2498
3857,2509
3987,2480
4084,2532
4219,2498
4247,2478
4364,2515
4481,2486
4496,2505
4678,2485
4688,2519
4807,2490
4873,2499
4936,2471
4952,2514
4996,2524
5061,2481
5218,2496
5277,2511
5285,2469
5307,2464
2346,2666
2479,2669
3025,2665
3408,2668
4472,2664
4814,2667
363,2193
413,2186
719,2190
1955,2192
1988,2185
2338,2189
2885,2184
3905,2188
4093,2194
4116,2191
5152,2187
5198,2193
185,1197
215,1159
237,1180
284,1195
514,1165
544,1177
739,1166
979,1171
1053,1206
1062,1185
1108,1201
1251,1190
1436,1181
1515,1196
1765,1162
1775,1160
1793,1178
1832,1192
2103,1188
2404,1157
2463,1170
2505,1184
2556,1200
2649,1207
2692,1174
2843,1169
3022,1163
3065,1204
3072,1193
3228,1181
3303,1199
3369,1161
3437,1191
3482,1156
3530,1187
3607,1183
3646,1203
3862,1173
3926,1168
4005,1194
4272,1164
4286,1158
4319,1175
4398,1198
4616,1179
4671,1167
4673,1205
4719,1202
4748,1182
4942,1172
5001,1189
5259,1186
110,1602
179,1607
179,1614
195,1621
250,1661
265,1714
271,1588
361,1648
416,1611
454,1682
496,1705
516,1666
548,1678
586,1711
654,1677
660,1638
666,1652
676,1628
694,1703
743,1584
885,1647
940,1616
954,1665
954,1669
966,1622
968,1687
1012,1632
1057,1598
1132,1587
1178,1624
1227,1592
1249,1673
1267,1657
1291,1643
1309,1620
1335,1586
1341,1660
1390,1604
1392,1693
1498,1690
1576,1665
1576,1669
1578,1663
1590,1589
1616,1679
1622,1639
1635,1715
1645,1699
1647,1601
1651,1626
1666,1697
1691,1631
1868,1683
1915,1649
1974,1667
1992,1612
2023,1696
2030,1642
2048,1615
2062,1642
2173,1672
2265,1653
2297,1676
2334,1597
2335,1635
2343,1646
2349,1583
2388,1656
2411,1709
2415,1619
2421,1609
2441,1645
2461,1625
2564,1686
2595,1691
2599,1717
2625,1702
2648,1593
2667,1622
2687,1664
2703,1684
2707,1670
2738,1712
2741,1694
2747,1700
2811,1645
2814,1654
2878,1640
2966,1605
3012,1680
3016,1590
3021,1668
3063,1698
3107,1630
3134,1618
3152,1595
3162,1650
3255,1600
3262,1627
3412,1594
3430,1671
3470,1607
3470,1614
3586,1649
3590,1596
3611,1582
3649,1707
3764,1689
3789,1659
3796,1641
3877,1701
3904,1636
3970,1610
4085,1655
4125,1685
4132,1591
4158,1716
4165,1603
4169,1713
4243,1606
